2021-10-28T22:17:02.141+09:00,82105,KeyEvent,111:79:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:17:02.820+09:00,82105,KeyEvent,115:83:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:17:02.984+09:00,82105,KeyEvent,105:73:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:17:03.288+09:00,82105,KeyEvent,116:84:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:17:03.388+09:00,82105,KeyEvent,111:79:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:17:03.501+09:00,82105,KeyEvent,114:82:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:17:03.615+09:00,82105,KeyEvent,121:89:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,5,0,Default task
2021-10-28T22:17:04.137+09:00,82105,KeyEvent,10:10:0,,,,,-1,-1,
2021-10-28T22:17:05.415+09:00,82105,KeyEvent,65535:17:2,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerRepository.java,,0,0,Default task
2021-10-28T22:17:05.478+09:00,82105,Action,EditorPaste,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerRepository.java,,0,0,Default task
2021-10-28T22:17:05.514+09:00,82105,KeyEvent,22:86:2,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerRepository.java,,82,0,Default task
